name,type,chunkId,source
粉色,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
绿色,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
白色,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
水泥路面,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
绿色的树木,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
草坪,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
48v20/60v20,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
前碟后鼓刹,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
213电机500W,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
9管集成控制器,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
双摇控,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
黑莓屏仪表,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
300-10真空胎,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
加长座垫,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
USB接口,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
加宽搁脚,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
衣架,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
尾箱（免拆型）,科技,7e65eec568e98f36bef1b07f28651386,GOWEI
休闲,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
女士,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
短途,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
家用,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
可定制,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
视频,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
圆滑的设计,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
短途旅行,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
旅游休闲必备,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
OEM定制,其他,7e65eec568e98f36bef1b07f28651386,GOWEI
锐娜三代电动踏板车,产品,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
GW-RN3,产品,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
白色,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
粉色,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
绿色,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
后备箱,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
休闲,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
女士,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
短途,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
家用,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
可定制,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
视频,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
车身设计,其他,f27d0eb29cb9f101a50cba387d0708cb,GOWEI
图片,其他,800bf25eebb104c17d8007555cdc359e,GOWEI
GOWEI品牌,企业文化,800bf25eebb104c17d8007555cdc359e,GOWEI
蓝色电动自卸三轮车,产品,800bf25eebb104c17d8007555cdc359e,GOWEI
仓库,其他,800bf25eebb104c17d8007555cdc359e,GOWEI
标志,其他,800bf25eebb104c17d8007555cdc359e,GOWEI
型号,其他,800bf25eebb104c17d8007555cdc359e,GOWEI
背景,其他,800bf25eebb104c17d8007555cdc359e,GOWEI
仓库内部,其他,800bf25eebb104c17d8007555cdc359e,GOWEI
地面,其他,800bf25eebb104c17d8007555cdc359e,GOWEI
照明,其他,800bf25eebb104c17d8007555cdc359e,GOWEI
整体场景,其他,800bf25eebb104c17d8007555cdc359e,GOWEI
GOWEI自卸货电动三轮车仓库,其他,800bf25eebb104c17d8007555cdc359e,GOWEI
电动三轮车,产品,8e692815e0bdff9e15e4c4b73ccf6bb0,GOWEI
蓝色的车身,其他,8e692815e0bdff9e15e4c4b73ccf6bb0,GOWEI
GOWEI品牌标志,其他,8e692815e0bdff9e15e4c4b73ccf6bb0,GOWEI
前灯,其他,8e692815e0bdff9e15e4c4b73ccf6bb0,GOWEI
车轮设计,其他,8e692815e0bdff9e15e4c4b73ccf6bb0,GOWEI
GOWEI自卸货电动三轮车,产品,8e692815e0bdff9e15e4c4b73ccf6bb0,GOWEI
电动三轮车,产品,55ae793b4d7beec0515afd3dce064c67,GOWEI
侧面视图,其他,55ae793b4d7beec0515afd3dce064c67,GOWEI
GOWEI,企业文化,55ae793b4d7beec0515afd3dce064c67,GOWEI
品牌标志,其他,55ae793b4d7beec0515afd3dce064c67,GOWEI
男士,其他,55ae793b4d7beec0515afd3dce064c67,GOWEI
休闲装,其他,55ae793b4d7beec0515afd3dce064c67,GOWEI
GOWEI自卸货电动三轮车,产品,55ae793b4d7beec0515afd3dce064c67,GOWEI
三轮车,产品,229529d8b380a1a6e5dd29afe3bf1239,GOWEI
前脸格栅设计,其他,229529d8b380a1a6e5dd29afe3bf1239,GOWEI
头灯,其他,229529d8b380a1a6e5dd29afe3bf1239,GOWEI
GOWEI自卸货电动三轮车,产品,229529d8b380a1a6e5dd29afe3bf1239,GOWEI
电动三轮车,产品,efd2b590ea86ffb298a9c2e7e735f0d4,GOWEI
货舱,其他,efd2b590ea86ffb298a9c2e7e735f0d4,GOWEI
结构设计,其他,efd2b590ea86ffb298a9c2e7e735f0d4,GOWEI
GOWEI自卸货电动三轮车,产品,efd2b590ea86ffb298a9c2e7e735f0d4,GOWEI
锐娜三代电动踏板车,产品,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
GW-RN3,产品,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
车身颜色,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
白色,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
粉色,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
绿色,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
尾箱,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
加长座垫,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
48v20/60v20,科技,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
前碟后鼓刹,科技,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
213电机500W,科技,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
9管集成控制器,科技,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
双摇控,科技,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
黑莓屏仪表,科技,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
300-10真空胎,科技,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
带USB接口,科技,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
带加宽搁脚,科技,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
衣架,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
免拆型尾箱,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
休闲,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
女士,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
短途,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
家用,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
可定制,其他,f7598083f9f2ba80b8177f8ded6a380a,GOWEI
图片,其他,76f6f8a8e37c362ac07610760c006afe,GOWEI
驾驶门,其他,76f6f8a8e37c362ac07610760c006afe,GOWEI
驾驶舱,其他,76f6f8a8e37c362ac07610760c006afe,GOWEI
内部结构,其他,76f6f8a8e37c362ac07610760c006afe,GOWEI
简洁的设计,其他,76f6f8a8e37c362ac07610760c006afe,GOWEI
GOWEI自卸货电动三轮车,产品,76f6f8a8e37c362ac07610760c006afe,GOWEI
GW-Q50-B,产品,8c6eebd6804114dfe075666e4892edcb,GOWEI
电动踏板车,产品,8c6eebd6804114dfe075666e4892edcb,GOWEI
后备箱,产品,8c6eebd6804114dfe075666e4892edcb,GOWEI
GW,品牌,8c6eebd6804114dfe075666e4892edcb,GOWEI
街道,其他,8c6eebd6804114dfe075666e4892edcb,GOWEI
建筑物,其他,8c6eebd6804114dfe075666e4892edcb,GOWEI
休闲和时尚的氛围,其他,8c6eebd6804114dfe075666e4892edcb,GOWEI
中端配置,科技,8c6eebd6804114dfe075666e4892edcb,GOWEI
欧美ins风格,其他,8c6eebd6804114dfe075666e4892edcb,GOWEI
短途旅行,其他,8c6eebd6804114dfe075666e4892edcb,GOWEI
可定制,其他,8c6eebd6804114dfe075666e4892edcb,GOWEI
图片,其他,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
GOWEI,企业文化,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
电动三轮车,产品,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
自卸货功能,产品,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
货斗,其他,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
卸货机制,其他,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
运输较小型货物,其他,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
电动驱动方式,科技,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
节能减排,科技,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
城市街道,其他,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
现代建筑,其他,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
商业区,其他,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
工业区,其他,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
GOWEI自卸货功能电动三轮车,产品,c0edff2f1f96cb093db0bd05dee48b8c,GOWEI
照片,其他,9bdb963b7054f9f03c2cbec28e73e8b0,GOWEI
GOWEI,企业文化,9bdb963b7054f9f03c2cbec28e73e8b0,GOWEI
蓝色电动自卸三轮车,产品,9bdb963b7054f9f03c2cbec28e73e8b0,GOWEI
圆形LED大灯,其他,9bdb963b7054f9f03c2cbec28e73e8b0,GOWEI
后视镜,其他,9bdb963b7054f9f03c2cbec28e73e8b0,GOWEI
停车场,其他,9bdb963b7054f9f03c2cbec28e73e8b0,GOWEI
高楼大厦,其他,9bdb963b7054f9f03c2cbec28e73e8b0,GOWEI
绿色的树木,其他,9bdb963b7054f9f03c2cbec28e73e8b0,GOWEI
GOWEI自卸货功能电动三轮车,产品,9bdb963b7054f9f03c2cbec28e73e8b0,GOWEI
GW-N60,产品,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
电摩,产品,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
蓝色,其他,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
灰色,其他,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
绿色,其他,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
白色,其他,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
72V30AH/60V30AH电池,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
215电机,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
12管集成控制器,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
铝轮,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
前后碟刹,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
液压杆套前减,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
双管液压后减,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
300-10轮胎,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
铝单撑,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
超大座筒,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
带P档,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
USB接口,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
新款黑霉仪表,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
铝衣架,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
专用靠背,科技,dfe90b0e0e35a21b6a5d4e5ca65a5299,GOWEI
GW-N60,产品,32c71510e6ac98d31139468620f89daa,GOWEI
电摩,产品,32c71510e6ac98d31139468620f89daa,GOWEI
停车场,其他,32c71510e6ac98d31139468620f89daa,GOWEI
蓝色,其他,32c71510e6ac98d31139468620f89daa,GOWEI
灰色,其他,32c71510e6ac98d31139468620f89daa,GOWEI
绿色,其他,32c71510e6ac98d31139468620f89daa,GOWEI
黑色,其他,32c71510e6ac98d31139468620f89daa,GOWEI
高配置,其他,32c71510e6ac98d31139468620f89daa,GOWEI
外卖车,产品,32c71510e6ac98d31139468620f89daa,GOWEI
新车型,其他,32c71510e6ac98d31139468620f89daa,GOWEI
可定制,其他,32c71510e6ac98d31139468620f89daa,GOWEI
动力和刹车系统,其他,32c71510e6ac98d31139468620f89daa,GOWEI
操控性,其他,32c71510e6ac98d31139468620f89daa,GOWEI
续航远,其他,32c71510e6ac98d31139468620f89daa,GOWEI
超大储物箱,其他,32c71510e6ac98d31139468620f89daa,GOWEI
多种颜色,其他,32c71510e6ac98d31139468620f89daa,GOWEI
OEM定制,其他,32c71510e6ac98d31139468620f89daa,GOWEI
GW-LN,产品,5cb9db2fcb029d02018150508ce4ef74,GOWEI
休闲电动踏板车,产品,5cb9db2fcb029d02018150508ce4ef74,GOWEI
户外停车场,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
马卡龙配色,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
蓝色,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
粉色,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
白色,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
灰色,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
前碟后鼓刹,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
213电机500W,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
9管集成控制器,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
双摇控,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
黑莓屏仪表,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
300-10真空胎,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
分体座垫,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
带USB接口,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
带加宽搁脚,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
衣架,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
尾箱,其他,5cb9db2fcb029d02018150508ce4ef74,GOWEI
